file,key,bpm,mood,title,seed,prompt,init_loop,init_path
12_Wraith_initA#min_promptEmin__tritone__seed7.wav,prompt=Emin/init=A#min,143,tritone,Wraith,7,cKz! Wraith Emin 143 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav
12_Wraith_initA#min_promptEmin__tritone__seed123.wav,prompt=Emin/init=A#min,143,tritone,Wraith,123,cKz! Wraith Emin 143 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav
13_Nocturne_initAmin_promptAmin__match__seed7.wav,prompt=Amin/init=Amin,141,match,Nocturne,7,cKz! Nocturne Amin 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav
13_Nocturne_initAmin_promptAmin__match__seed123.wav,prompt=Amin/init=Amin,141,match,Nocturne,123,cKz! Nocturne Amin 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav
13_Nocturne_initAmin_promptD#min__tritone__seed7.wav,prompt=D#min/init=Amin,141,tritone,Nocturne,7,cKz! Nocturne D#min 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav
13_Nocturne_initAmin_promptD#min__tritone__seed123.wav,prompt=D#min/init=Amin,141,tritone,Nocturne,123,cKz! Nocturne D#min 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav
14_Velvet_initBmin_promptBmin__match__seed7.wav,prompt=Bmin/init=Bmin,130,match,Velvet,7,cKz! Velvet Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav
14_Velvet_initBmin_promptBmin__match__seed123.wav,prompt=Bmin/init=Bmin,130,match,Velvet,123,cKz! Velvet Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav
14_Velvet_initBmin_promptFmin__tritone__seed7.wav,prompt=Fmin/init=Bmin,130,tritone,Velvet,7,cKz! Velvet Fmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav
14_Velvet_initBmin_promptFmin__tritone__seed123.wav,prompt=Fmin/init=Bmin,130,tritone,Velvet,123,cKz! Velvet Fmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav
15_Voltage_initC#min_promptC#min__match__seed7.wav,prompt=C#min/init=C#min,140,match,Voltage,7,cKz! Voltage C#min 140 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav
15_Voltage_initC#min_promptC#min__match__seed123.wav,prompt=C#min/init=C#min,140,match,Voltage,123,cKz! Voltage C#min 140 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav
15_Voltage_initC#min_promptGmin__tritone__seed7.wav,prompt=Gmin/init=C#min,140,tritone,Voltage,7,cKz! Voltage Gmin 140 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav
15_Voltage_initC#min_promptGmin__tritone__seed123.wav,prompt=Gmin/init=C#min,140,tritone,Voltage,123,cKz! Voltage Gmin 140 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav
