file,key,bpm,mood,title,seed,prompt,init_loop,init_path
21_Reliquary_Bmin__s75__seed7.wav,Bmin,145,s75,Reliquary,7,cKz! Reliquary Bmin 145 bpm @crushed_keyz,PDMX 24 - 145 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 24 - 145 BPM B Min.wav
21_Reliquary_Bmin__s75__seed123.wav,Bmin,145,s75,Reliquary,123,cKz! Reliquary Bmin 145 bpm @crushed_keyz,PDMX 24 - 145 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 24 - 145 BPM B Min.wav
21_Reliquary_Bmin__s75__seed777.wav,Bmin,145,s75,Reliquary,777,cKz! Reliquary Bmin 145 bpm @crushed_keyz,PDMX 24 - 145 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 24 - 145 BPM B Min.wav
22_Nova_Cmin__s75__seed7.wav,Cmin,150,s75,Nova,7,cKz! Nova Cmin 150 bpm @crushed_keyz,PDMX 25 - 150 BPM C Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 25 - 150 BPM C Min.wav
22_Nova_Cmin__s75__seed123.wav,Cmin,150,s75,Nova,123,cKz! Nova Cmin 150 bpm @crushed_keyz,PDMX 25 - 150 BPM C Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 25 - 150 BPM C Min.wav
22_Nova_Cmin__s75__seed777.wav,Cmin,150,s75,Nova,777,cKz! Nova Cmin 150 bpm @crushed_keyz,PDMX 25 - 150 BPM C Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 25 - 150 BPM C Min.wav
23_Crypt_C#min__s75__seed7.wav,C#min,130,s75,Crypt,7,cKz! Crypt C#min 130 bpm @crushed_keyz,PDMX 26 - 130 BPM C# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 26 - 130 BPM C# Min.wav
23_Crypt_C#min__s75__seed123.wav,C#min,130,s75,Crypt,123,cKz! Crypt C#min 130 bpm @crushed_keyz,PDMX 26 - 130 BPM C# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 26 - 130 BPM C# Min.wav
23_Crypt_C#min__s75__seed777.wav,C#min,130,s75,Crypt,777,cKz! Crypt C#min 130 bpm @crushed_keyz,PDMX 26 - 130 BPM C# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 26 - 130 BPM C# Min.wav
24_Efreet_D#min__s75__seed7.wav,D#min,140,s75,Efreet,7,cKz! Efreet D#min 140 bpm @crushed_keyz,PDMX 28 - 140 BPM D# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 28 - 140 BPM D# Min.wav
24_Efreet_D#min__s75__seed123.wav,D#min,140,s75,Efreet,123,cKz! Efreet D#min 140 bpm @crushed_keyz,PDMX 28 - 140 BPM D# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 28 - 140 BPM D# Min.wav
24_Efreet_D#min__s75__seed777.wav,D#min,140,s75,Efreet,777,cKz! Efreet D#min 140 bpm @crushed_keyz,PDMX 28 - 140 BPM D# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 28 - 140 BPM D# Min.wav
25_Glacier_Emin__s75__seed7.wav,Emin,145,s75,Glacier,7,cKz! Glacier Emin 145 bpm @crushed_keyz,PDMX 29 - 145 BPM E Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 29 - 145 BPM E Min.wav
25_Glacier_Emin__s75__seed123.wav,Emin,145,s75,Glacier,123,cKz! Glacier Emin 145 bpm @crushed_keyz,PDMX 29 - 145 BPM E Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 29 - 145 BPM E Min.wav
25_Glacier_Emin__s75__seed777.wav,Emin,145,s75,Glacier,777,cKz! Glacier Emin 145 bpm @crushed_keyz,PDMX 29 - 145 BPM E Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 29 - 145 BPM E Min.wav
26_Citadel_Fmin__s75__seed7.wav,Fmin,150,s75,Citadel,7,cKz! Citadel Fmin 150 bpm @crushed_keyz,PDMX 30 - 150 BPM F Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 30 - 150 BPM F Min.wav
26_Citadel_Fmin__s75__seed123.wav,Fmin,150,s75,Citadel,123,cKz! Citadel Fmin 150 bpm @crushed_keyz,PDMX 30 - 150 BPM F Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 30 - 150 BPM F Min.wav
26_Citadel_Fmin__s75__seed777.wav,Fmin,150,s75,Citadel,777,cKz! Citadel Fmin 150 bpm @crushed_keyz,PDMX 30 - 150 BPM F Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 30 - 150 BPM F Min.wav
27_Spinel_F#min__s75__seed7.wav,F#min,130,s75,Spinel,7,cKz! Spinel F#min 130 bpm @crushed_keyz,PDMX 31 - 130 BPM F# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 31 - 130 BPM F# Min.wav
27_Spinel_F#min__s75__seed123.wav,F#min,130,s75,Spinel,123,cKz! Spinel F#min 130 bpm @crushed_keyz,PDMX 31 - 130 BPM F# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 31 - 130 BPM F# Min.wav
27_Spinel_F#min__s75__seed777.wav,F#min,130,s75,Spinel,777,cKz! Spinel F#min 130 bpm @crushed_keyz,PDMX 31 - 130 BPM F# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 31 - 130 BPM F# Min.wav
28_Quasar_Gmin__s75__seed7.wav,Gmin,138,s75,Quasar,7,cKz! Quasar Gmin 138 bpm @crushed_keyz,PDMX 32 - 138 BPM G Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 32 - 138 BPM G Min.wav
28_Quasar_Gmin__s75__seed123.wav,Gmin,138,s75,Quasar,123,cKz! Quasar Gmin 138 bpm @crushed_keyz,PDMX 32 - 138 BPM G Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 32 - 138 BPM G Min.wav
28_Quasar_Gmin__s75__seed777.wav,Gmin,138,s75,Quasar,777,cKz! Quasar Gmin 138 bpm @crushed_keyz,PDMX 32 - 138 BPM G Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 32 - 138 BPM G Min.wav
29_Kraken_G#min__s75__seed7.wav,G#min,140,s75,Kraken,7,cKz! Kraken G#min 140 bpm @crushed_keyz,PDMX 33 - 140 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 33 - 140 BPM G# Min.wav
29_Kraken_G#min__s75__seed123.wav,G#min,140,s75,Kraken,123,cKz! Kraken G#min 140 bpm @crushed_keyz,PDMX 33 - 140 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 33 - 140 BPM G# Min.wav
29_Kraken_G#min__s75__seed777.wav,G#min,140,s75,Kraken,777,cKz! Kraken G#min 140 bpm @crushed_keyz,PDMX 33 - 140 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 33 - 140 BPM G# Min.wav
30_Travertine_Amin__s75__seed7.wav,Amin,145,s75,Travertine,7,cKz! Travertine Amin 145 bpm @crushed_keyz,PDMX 34 - 145 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 34 - 145 BPM A Min.wav
30_Travertine_Amin__s75__seed123.wav,Amin,145,s75,Travertine,123,cKz! Travertine Amin 145 bpm @crushed_keyz,PDMX 34 - 145 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 34 - 145 BPM A Min.wav
30_Travertine_Amin__s75__seed777.wav,Amin,145,s75,Travertine,777,cKz! Travertine Amin 145 bpm @crushed_keyz,PDMX 34 - 145 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 34 - 145 BPM A Min.wav
31_Gneiss_A#min__s75__seed7.wav,A#min,150,s75,Gneiss,7,cKz! Gneiss A#min 150 bpm @crushed_keyz,PDMX 35 - 150 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 35 - 150 BPM A# Min.wav
31_Gneiss_A#min__s75__seed123.wav,A#min,150,s75,Gneiss,123,cKz! Gneiss A#min 150 bpm @crushed_keyz,PDMX 35 - 150 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 35 - 150 BPM A# Min.wav
31_Gneiss_A#min__s75__seed777.wav,A#min,150,s75,Gneiss,777,cKz! Gneiss A#min 150 bpm @crushed_keyz,PDMX 35 - 150 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 35 - 150 BPM A# Min.wav
32_Palladium_Bmin__s75__seed7.wav,Bmin,130,s75,Palladium,7,cKz! Palladium Bmin 130 bpm @crushed_keyz,PDMX 36 - 130 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 36 - 130 BPM B Min.wav
32_Palladium_Bmin__s75__seed123.wav,Bmin,130,s75,Palladium,123,cKz! Palladium Bmin 130 bpm @crushed_keyz,PDMX 36 - 130 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 36 - 130 BPM B Min.wav
32_Palladium_Bmin__s75__seed777.wav,Bmin,130,s75,Palladium,777,cKz! Palladium Bmin 130 bpm @crushed_keyz,PDMX 36 - 130 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 36 - 130 BPM B Min.wav
33_Coronet_Cmin__s75__seed7.wav,Cmin,138,s75,Coronet,7,cKz! Coronet Cmin 138 bpm @crushed_keyz,PDMX 37 - 138 BPM C Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 37 - 138 BPM C Min.wav
